id,title,year,place,type,link,image,Filename
mkg-e00146451,Schiffe auf Hamburger Fleet,1920,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55e4579a61,mkg-e00146451.m5ea55e4579a61
mkg-e00146455,Alt-Hamburg; Schulgang Ecke Kugelsort,1920,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55e428e5e4,mkg-e00146455.m5ea55e428e5e4
mkg-e00146456,Alt-Hamburg; Schulgang Ecke Kugelsort,1920,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55e3fa0f8a,mkg-e00146456.m5ea55e3fa0f8a
mkg-e00146457,Windmühle bei Hamburg,1920,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55e3cb8228,mkg-e00146457.m5ea55e3cb8228
mkg-e00146459,Grander Mühle,1920,Grande ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55e39cbddc,mkg-e00146459.m5ea55e39cbddc
mkg-e00146460,Landschaftsaufnahme,1920,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55e36d1466,mkg-e00146460.m5ea55e36d1466
mkg-e00146463,Der Imperator im Hamburger Hafen,1920,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55e33020c9,mkg-e00146463.m5ea55e33020c9
mkg-e00146466,Krautsand-Kehdingen,1920,Niedersachsen ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55e3015f59,mkg-e00146466.m5ea55e3015f59
mkg-e00146474,Motiv bei Hamburg,1918,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55e2d2cf72,mkg-e00146474.m5ea55e2d2cf72
mkg-e00146477,Oberbaurat Wurm-Reithmayer,1918,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55deed9e70,mkg-e00146477.m5ea55deed9e70
mkg-e00146480,Oberbaurat Wurm-Reithmayer,1918,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dec03468,mkg-e00146480.m5ea55dec03468
mkg-e00146482,An der See,1918,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55de676f04,mkg-e00146482.m5ea55de676f04
mkg-e00146487,Alt-Hamburg; Breiter Gang – Durchgang zum Kornträger-Gang,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55de39e85b,mkg-e00146487.m5ea55de39e85b
mkg-e00146490,Hamburger Hauptbahnhof mit Lokomotive,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55de0b1fb1,mkg-e00146490.m5ea55de0b1fb1
mkg-e00146492,Segler auf der Elbe,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dddc0628,mkg-e00146492.m5ea55dddc0628
mkg-e00146493,Manöverbild deutscher Truppen,1918,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215603951b,mkg-e00146493.m58c215603951b
mkg-e00146494,Die Cap Polonio im Hamburger Hafen,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55ddad5bf5,mkg-e00146494.m5ea55ddad5bf5
mkg-e00146495,Helgoland; Hafen,1918,Helgoland ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dd7e9ddd,mkg-e00146495.m5ea55dd7e9ddd
mkg-e00146496,Alt-Hamburg,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dd4ea514,mkg-e00146496.m5ea55dd4ea514
mkg-e00146499,Pferde-Tränken im Manöver,1918,Thüringen ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c21561e2a36,mkg-e00146499.m58c21561e2a36
mkg-e00146500,Bildnis H. v. Seggern an der Staffelei,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dd201626,mkg-e00146500.m5ea55dd201626
mkg-e00146501,Tabernakel von Lorenzo di Pietro im Dom von Siena,1918,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2156381e15,mkg-e00146501.m58c2156381e15
mkg-e00146502,Freie Vereinigung von Amateur-Photographen Hamburg,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dcf21c2f,mkg-e00146502.m5ea55dcf21c2f
mkg-e00146503,Der Mittagsstammtisch ,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dba94ede,mkg-e00146503.m5ea55dba94ede
mkg-e00146504,Der Mittagsstammtisch ,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dbd7eaac,mkg-e00146504.m5ea55dbd7eaac
mkg-e00146505,Flusslauf,1918,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dcc329ff,mkg-e00146505.m5ea55dcc329ff
mkg-e00146520,Schäfer mit Heidschnucken in der Lüneburger Heide,1918,Niedersachsen ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dc947bf6,mkg-e00146520.m5ea55dc947bf6
mkg-e00146522,Segelschiff im Hamburger Hafen,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55daf14c3f,mkg-e00146522.m5ea55daf14c3f
mkg-e00146562,Hamburger Hafen,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55db4b4321,mkg-e00146562.m5ea55db4b4321
mkg-e00146573,Die Cap Polonio im Hamburger Hafen,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55db798914,mkg-e00146573.m5ea55db798914
mkg-e00146583,Mönckebergstraße mit Brunnen in Hamburg,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea565fdd13b3,mkg-e00146583.m5ea565fdd13b3
mkg-e00146606,Nikolaifleet und Nikolaikirche in Hamburg,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea565fad0283,mkg-e00146606.m5ea565fad0283
mkg-e00146617,Fischkutter auf der Elbe,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea565f541ec4,mkg-e00146617.m5ea565f541ec4
mkg-e00146621,Segelschiff im Hamburger Hafen,1918,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea565f261055,mkg-e00146621.m5ea565f261055
mkg-e00146626,Amidammacher Gang; Alt-Hamburg,1919,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea565ecb4294,mkg-e00146626.m5ea565ecb4294
mkg-e00146633,Blühende Landschaft,1919,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dc655d1f,mkg-e00146633.m5ea55dc655d1f
mkg-e00146634,Blühende Landschaft,1919,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dc3608b2,mkg-e00146634.m5ea55dc3608b2
mkg-e00146641,Arbeitslos,1919,Hamburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55dc06ae34,mkg-e00146641.m5ea55dc06ae34
mkg-e00146915,Bassetthorn in A (auch Bassettklarinette),1919,Karlsbad ,Klarinette,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5a48e5998aee0,mkg-e00146915.m5a48e5998aee0
mkg-e00146925,Cembalo,1919,Paris ,Cembalo,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5a48e596a4b81,mkg-e00146925.m5a48e596a4b81
mkg-e00146940,Theodore Roosevelt auf dem Truppenübungsplatz Döberitz,1919,Dallgow-Döberitz ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2156522d39,mkg-e00146940.m58c2156522d39
mkg-e00146942,Parade des Gardecorps Tempelhofer Feld,1912,Berlin ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c21566a83e7,mkg-e00146942.m58c21566a83e7
mkg-e00146952,Kaisermanöver 1912 in Sachsen,1912,Sachsen ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215683770e,mkg-e00146952.m58c215683770e
mkg-e00146959,Kürassiere,1912,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c21569a1994,mkg-e00146959.m58c21569a1994
mkg-e00146961,General-Feldmarschall von Hindenburg im Reichswehrmanöver,1912,Landkreis Görlitz Ko?cielec,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2156b29128,mkg-e00146961.m58c2156b29128
mkg-e00146982,Kaisermanöver 1908 in Elsaß-Lothringen,1912,Lothringen ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2156cb528c,mkg-e00146982.m58c2156cb528c
mkg-e00146990,Kaisermanöver Sachsen 1912 - Der Kaiser im Gespräch,1912,Oschatz ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2156e441d1,mkg-e00146990.m58c2156e441d1
mkg-e00147001,Kaisermanöver 1912 in Sachsen - Der Kaiser überreicht König August von Sachsen den Feldmarschallstab,1912,Sachsen ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2156fe1530,mkg-e00147001.m58c2156fe1530
mkg-e00147010,Kaisermanöver 1909 - Der Kaiser und Erzherzog Franz Ferdinand,1912,Deutschland ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215719191b,mkg-e00147010.m58c215719191b
mkg-e00147012,Kaisermanöver 1909 - Prinz Ludwig von Bayern,1912,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2157337aac,mkg-e00147012.m58c2157337aac
mkg-e00147014,Prinz Leopold von Preußen,1912,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c21574ec798,mkg-e00147014.m58c21574ec798
mkg-e00147017,Kaisermanöver 1913 in Schlesien - V. und VI. Armeecorps,1913,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2157685cc2,mkg-e00147017.m58c2157685cc2
mkg-e00147018,Kavallerie,1913,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c21578211de,mkg-e00147018.m58c21578211de
mkg-e00147019,Das letzte Kaisermanöver 1913 in Schlesien,1913,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c21579a8f5a,mkg-e00147019.m58c21579a8f5a
mkg-e00147030,Marsch,1913,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2157b5a290,mkg-e00147030.m58c2157b5a290
mkg-e00147047,Landungsmanöver in der Wohlenberger Bucht bei Wismar 1904,1913,Landkreis Nordwestmecklenburg ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2157cd31ad,mkg-e00147047.m58c2157cd31ad
mkg-e00147049,Kaiserparade Posen 1906,1913,Woiwodschaft Kujawien-Pommern Posen,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2157e71e12,mkg-e00147049.m58c2157e71e12
mkg-e00147050,Kaisermanöver 1912 in Sachsen,1913,Sachsen ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2158009c8d,mkg-e00147050.m58c2158009c8d
mkg-e00147056,Letztes Kaisermanöver 1913 in Schlesien,1913,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c21581ae028,mkg-e00147056.m58c21581ae028
mkg-e00147057,Gruppenporträt,1913,null,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2158366807,mkg-e00147057.m58c2158366807
mkg-e00147058,Scharfschießen mit Schrapnells,1913,Ringgau ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215850de36,mkg-e00147058.m58c215850de36
mkg-e00147135,Leuchter von Benedetto da Maiano im Dom von Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215869c0dc,mkg-e00147135.m58c215869c0dc
mkg-e00147137,Chorpult von Biccis im Dom von Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2158832d07,mkg-e00147137.m58c2158832d07
mkg-e00147139,Der Chor im Dom von Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215899e0b9,mkg-e00147139.m58c215899e0b9
mkg-e00147140,Palazzo in Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2158b3e0c7,mkg-e00147140.m58c2158b3e0c7
mkg-e00147144,Steinbank in der Loggia am Casino dei Nobili; Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2158cade32,mkg-e00147144.m58c2158cade32
mkg-e00147161,Straßenansicht mit dem Palazzo Finetti in Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2158e40c25,mkg-e00147161.m58c2158e40c25
mkg-e00147162,Portal der Kirche S. Maria in Portico in Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2158fb33d4,mkg-e00147162.m58c2158fb33d4
mkg-e00147163,Sockel aus dem Dom von Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c21591605f0,mkg-e00147163.m58c21591605f0
mkg-e00147164,Sockel aus dem Dom von Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c21592ddb51,mkg-e00147164.m58c21592ddb51
mkg-e00147165,Bronzering zum Anbinden der Pferde am Palazzo del Magnifico in Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2159469d77,mkg-e00147165.m58c2159469d77
mkg-e00147166,Bronzering zum Anbinden der Pferde am Palazzo del Magnifico in Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2159601dc5,mkg-e00147166.m58c2159601dc5
mkg-e00147167,Bronzering zum Anbinden der Pferde am Palazzo del Magnifico in Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2159773c05,mkg-e00147167.m58c2159773c05
mkg-e00147168,Bronzering zum Anbinden der Pferde am Palazzo del Magnifico in Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2159902ae6,mkg-e00147168.m58c2159902ae6
mkg-e00147169,Fackelhalter; Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2159a86499,mkg-e00147169.m58c2159a86499
mkg-e00147170,Fackelhalter; Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2159c18b04,mkg-e00147170.m58c2159c18b04
mkg-e00147171,Der Orgellettner in S. Maria della Scala in Siena ,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2159da0ac4,mkg-e00147171.m58c2159da0ac4
mkg-e00147172,Der Orgellettner in S. Maria della Scala in Siena ,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c2159f29147,mkg-e00147172.m58c2159f29147
mkg-e00147173,Der Orgellettner in S. Maria della Scala in Siena ,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215a0c8909,mkg-e00147173.m58c215a0c8909
mkg-e00147174,Holzpilaster im Istituto di Belle Arti; Siena ,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215a24e004,mkg-e00147174.m58c215a24e004
mkg-e00147175,Holzpilaster im Istituto di Belle Arti; Siena ,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215a3d6473,mkg-e00147175.m58c215a3d6473
mkg-e00147176,Holzpilaster im Istituto di Belle Arti; Siena ,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215a55fd0d,mkg-e00147176.m58c215a55fd0d
mkg-e00147177,Holzpilaster im Istituto di Belle Arti; Siena ,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215a6ed51e,mkg-e00147177.m58c215a6ed51e
mkg-e00147178,Holzpilaster im Istituto di Belle Arti; Siena ,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215a87e6f6,mkg-e00147178.m58c215a87e6f6
mkg-e00147179,Holzpilaster im Istituto di Belle Arti; Siena ,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215aa07d53,mkg-e00147179.m58c215aa07d53
mkg-e00147180,Holzpilaster im Istituto di Belle Arti; Siena ,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215ab965e3,mkg-e00147180.m58c215ab965e3
mkg-e00147182,Marmortabernakel im Dom von Siena - Detail,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215ad06e66,mkg-e00147182.m58c215ad06e66
mkg-e00147183,Marmortabernakel im Dom von Siena,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215ae8a958,mkg-e00147183.m58c215ae8a958
mkg-e00147184,Der Hochaltar in der Kirche Santa Maria in Portico a Fontegiusta; Siena - Detail,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215afef646,mkg-e00147184.m58c215afef646
mkg-e00147185,Der Hochaltar in der Kirche Santa Maria in Portico a Fontegiusta; Siena - Detail,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215b17778d,mkg-e00147185.m58c215b17778d
mkg-e00147186,Der Hochaltar in der Kirche Santa Maria in Portico a Fontegiusta; Siena - Detail,1880,Siena ,Fotografie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m58c215b2e43bf,mkg-e00147186.m58c215b2e43bf
